event_type,latitude,longitude,event_cause,requires_road_closure,veh_type,corridor,priority,police_station,hour,day_of_week,month
1,13.0482728,77.4864341,14,0,1,11,0,38,3,2,1
1,12.9757351,77.5595824,14,0,1,9,1,34,5,2,1
1,12.97964,77.5155283,7,0,5,11,0,26,5,0,12
1,12.9748391,77.512356,6,0,5,11,0,26,7,0,12
1,13.004372,77.7111115,14,0,4,11,0,28,5,2,1
1,12.9122673,77.6257996,14,0,3,7,1,15,8,0,12
1,13.0549018,77.5346642,14,0,1,11,0,23,9,0,12
1,13.0569432,77.4744272,14,0,9,11,0,38,7,0,12
1,13.0262338,77.6200698,6,0,5,11,0,27,9,0,12
1,13.0781531,77.4297485,14,0,4,11,0,38,7,0,12
0,12.9694905,77.7006332,4,0,5,13,1,14,20,0,1
1,12.8739863,77.5405456,4,0,5,11,0,46,19,0,12
1,12.98197281,77.59299479,2,0,5,5,1,11,19,0,12
1,13.0736542,77.4369084,14,0,2,11,0,38,20,0,12
1,13.0042053,77.5840091,7,0,5,2,1,43,21,0,12
1,13.0346801,77.5572821,4,1,5,11,0,53,23,0,12
1,12.9208383,77.7364617,11,0,5,11,0,50,1,2,12
1,13.0664221,77.6407649,11,1,5,11,0,19,2,2,12
1,13.0341837,77.5885594,14,0,0,2,1,18,2,2,12
1,12.9938787,77.5848069,14,0,9,2,1,20,19,2,1
1,12.8824767,77.7543172,2,0,5,11,0,38,3,2,12
1,12.8827983,77.7545976,2,0,5,11,0,38,3,2,12
1,13.0197615,77.7092792,14,0,5,11,0,28,21,2,1
1,12.882442,77.7547886,2,0,5,11,0,38,3,2,12
1,13.0404633,77.54438,14,0,9,15,1,23,22,2,1
1,12.8828731,77.754743,2,0,5,11,0,38,3,2,12
1,12.882377,77.7543794,2,0,5,11,0,38,3,2,12
1,12.8827592,77.7544043,2,0,5,11,0,38,3,2,12
1,12.8826448,77.7546077,2,0,5,11,0,38,3,2,12
1,12.9658795,77.5049199,14,0,1,11,0,26,22,2,1
1,12.8828451,77.7547765,2,0,5,11,0,38,3,2,12
1,12.8828862,77.7547649,2,0,5,11,0,38,3,2,12
1,12.8823842,77.7547265,2,0,5,11,0,38,4,2,12
1,12.8824382,77.7548026,2,0,5,11,0,38,4,2,12
1,12.8824212,77.7542595,2,0,5,11,0,38,4,2,12
1,12.8824561,77.7549771,2,0,5,11,0,38,4,2,12
1,13.0698363,77.4459375,14,0,2,11,0,38,1,2,12
1,12.8822347,77.7547115,2,0,5,11,0,38,3,2,12
1,13.0014127,77.5837418,6,0,5,2,1,43,7,2,12
1,13.0499377,77.5927042,14,0,3,2,1,32,7,2,12
1,13.0497983,77.5927317,14,0,3,2,1,32,7,2,12
1,13.1114676,77.6043594,14,0,2,3,1,52,8,2,12
0,12.9695083,77.7006091,4,0,5,13,1,14,21,0,12
1,13.1232782,77.6384588,14,1,2,6,1,9,0,3,1
0,13.0240181,77.5831956,4,0,5,2,1,32,21,2,12
1,13.0565701,77.4739825,14,0,4,11,0,38,23,2,1
1,12.9752846,77.6976675,14,0,4,13,1,35,1,3,1
1,12.9382397,77.7467208,14,1,2,11,0,50,23,2,1
1,13.1101783,77.6038533,14,0,8,3,1,52,20,0,1
1,13.0411767,77.5458933,14,0,4,15,1,23,20,2,12
1,13.0663883,77.4519717,14,0,2,11,0,38,21,2,12
1,13.03484,77.5887367,14,0,4,2,1,32,0,3,12
1,13.0641283,77.456455,14,0,2,11,0,38,20,0,1
1,12.901645,77.6605213,6,0,5,11,0,5,20,0,1
1,12.9022743,77.4693362,3,0,5,10,1,31,23,2,12
1,12.878175,77.6103383,7,0,5,11,0,21,21,0,1
1,13.04756,77.5003067,14,0,2,11,0,39,2,3,12
1,12.8998268,77.466368,14,0,2,10,1,31,3,3,12
1,13.0575265,77.470579,14,0,2,11,0,38,4,3,12
1,13.023351,77.5849252,2,0,5,2,1,41,5,3,1
1,13.0240081,77.5849244,6,0,5,2,1,32,4,3,12
0,13.14426769,77.53198808,4,0,5,11,0,38,4,5,11
1,12.9702087,77.7317569,11,0,5,11,0,50,21,0,1
1,12.9002509,77.6334315,14,0,8,7,1,15,5,3,1
1,13.0744167,77.4372867,14,0,4,11,0,38,4,3,1
1,13.0560118,77.6324172,14,0,2,6,1,19,5,3,1
0,12.9837267,77.5293267,10,0,5,9,1,30,5,3,12
1,13.0536556,77.4854758,14,0,1,11,0,38,8,3,1
1,13.0535731,77.4855326,14,0,1,11,0,38,8,3,1
1,13.0233064,77.5849843,6,0,5,2,1,41,8,3,1
1,12.987525,77.475115,6,0,5,11,0,30,9,3,1
1,12.9958493,77.667251,14,0,4,14,1,3,7,3,12
1,13.1164247,77.6076074,14,0,5,3,1,52,10,3,1
1,12.9508048,77.7175179,6,0,5,11,0,50,6,3,12
1,12.983316,77.5303271,14,0,1,9,1,30,7,3,12
1,13.0501267,77.526015,14,0,9,11,0,23,7,3,12
1,13.0333704,77.5888083,3,0,5,2,1,18,8,3,1
1,13.0238148,77.5849714,14,0,6,2,1,41,9,3,1
1,12.9988243,77.5843343,14,0,2,2,1,43,23,4,11
1,13.0236971,77.5848231,14,0,6,2,1,32,9,3,1
1,12.9400211,77.7473129,11,0,5,11,0,50,2,0,11
1,13.0051817,77.68483,14,0,6,11,0,28,9,3,12
1,13.065334,77.4537511,4,0,5,11,0,38,3,2,1
1,13.0232903,77.5849689,14,0,1,2,1,41,1,2,1
1,13.023566,77.5849871,14,0,1,2,1,41,1,2,1
1,12.8661065,77.5919105,7,0,5,1,1,21,7,0,11
1,12.8972298,77.6001501,14,0,4,1,1,37,5,2,1
1,13.021037,77.5281404,7,0,5,11,0,42,5,2,1
1,13.0210666,77.5281911,7,0,5,11,0,53,5,2,1
1,12.9951755,77.7580241,14,0,1,11,0,35,7,0,11
1,12.9894968,77.506296,14,0,1,9,1,30,6,2,1
1,13.060265,77.4620637,14,0,2,11,0,38,21,3,12
1,12.9561567,77.6939233,16,0,5,17,1,14,4,4,1
1,13.2005963,77.6609968,2,0,5,11,0,12,19,0,11
1,12.9993949,77.5837931,14,0,7,2,1,43,7,2,1
1,13.0530017,77.6458557,4,0,5,11,0,19,23,3,12
1,13.0296745,77.5871846,14,0,4,2,1,18,21,0,11
1,12.9444517,77.7469317,8,0,5,11,0,50,0,1,12
1,12.9969117,77.6685412,14,0,4,14,1,3,1,1,12
1,12.984023,77.6037669,16,0,5,11,0,45,21,0,11
1,12.9891044,77.5069259,6,0,5,9,1,30,7,2,1
1,13.10944,77.6038233,14,0,8,3,1,52,0,1,12
1,12.883647,77.6428944,14,0,0,7,1,21,23,0,11
1,13.0195425,77.7085296,14,1,5,11,0,28,3,1,12
1,13.0818289,77.5482783,7,1,5,11,0,52,7,2,1
0,12.92080865,77.73643041,10,1,5,11,0,50,12,3,12
0,13.0256154,77.6199225,4,0,5,11,0,27,19,1,12
1,13.0007396,77.7574561,6,0,5,11,0,35,18,2,1
1,12.9940358,77.5848977,14,0,6,2,1,20,20,1,12
0,12.9017824,77.6605353,10,0,5,11,0,5,20,0,1
1,12.9854293,77.4793796,16,1,5,11,0,30,8,2,11
1,13.1087122,77.6040177,14,0,8,3,1,52,7,2,11
1,13.0361679,77.5416999,14,1,2,15,1,53,12,2,11
1,13.0749017,77.4370317,14,0,2,11,0,38,6,5,12
1,13.0059981,77.5837972,7,0,5,2,1,43,21,2,1
1,13.04158,77.5469183,14,0,2,15,1,23,13,2,11
1,13.0442533,77.5479436,14,0,1,15,1,23,20,5,12
1,13.0050171,77.6844668,14,0,2,11,0,28,23,2,1
1,13.0534637,77.4862042,14,0,3,11,0,38,20,2,1
1,13.0365267,77.589335,14,0,6,2,1,32,20,2,11
1,13.0469472,77.5026717,14,0,6,11,0,8,17,5,12
1,12.8468083,77.6699458,14,0,7,11,0,13,20,5,12
1,12.9857398,77.479266,14,0,4,11,0,30,0,3,1
1,12.9399903,77.7473462,11,0,5,11,0,50,21,2,11
1,12.8792647,77.6466964,14,0,4,7,1,13,0,3,1
1,13.02598,77.7200833,14,0,4,11,0,28,21,5,12
1,12.9563113,77.7058354,14,0,4,20,1,14,20,2,11
0,13.0450176,77.5816628,4,0,5,15,1,32,3,3,1
1,13.032425,77.55337134,8,0,5,11,0,53,4,3,1
1,13.1770041,77.6364868,14,0,2,3,1,9,5,3,1
1,13.0199901,77.7095006,14,0,3,11,0,28,5,3,1
1,12.9017161,77.6605373,6,0,5,11,0,5,7,3,1
1,13.0251867,77.5853333,14,0,5,2,1,41,0,3,11
1,12.9642324,77.5124845,11,0,5,11,0,26,21,3,1
1,13.022067,77.5845037,14,0,5,2,1,41,4,3,11
1,13.0414407,77.5458546,6,0,5,15,1,23,0,6,12
1,13.0089967,77.5269135,14,0,4,11,0,42,8,3,1
1,13.0042309,77.5839751,11,0,5,2,1,43,2,6,12
1,13.0281652,77.586313,2,0,5,2,1,41,8,3,11
1,12.89030403,77.48279024,2,0,5,11,0,31,10,3,11
1,12.9389572,77.7473947,3,0,5,11,0,50,21,3,1
1,12.89030403,77.48279024,2,0,5,11,0,31,10,3,11
1,13.0268667,77.7211683,6,0,5,11,0,28,5,6,12
1,12.89030403,77.48279024,2,0,5,11,0,31,10,3,11
1,12.998546,77.5839304,14,0,7,2,1,43,22,3,11
1,13.0981358,77.5718729,14,0,5,11,0,52,6,6,12
0,12.9821891,77.4802964,8,1,5,11,0,30,22,3,11
1,13.0496095,77.5932886,14,0,4,2,1,18,23,3,11
1,13.0561689,77.4747772,14,0,2,11,0,38,23,3,1
1,13.0327765,77.5640775,6,0,5,11,0,43,23,3,11
1,13.1028087,77.6276652,8,0,5,11,0,52,23,3,11
1,12.9567383,77.7075067,14,0,6,20,1,14,21,3,11
1,12.9831369,77.5305137,6,0,5,9,1,30,8,6,12
1,13.0458887,77.6019015,14,0,2,14,1,18,0,1,11
1,12.997957,77.5843292,14,0,1,2,1,43,5,1,1
1,13.0056981,77.6384102,16,0,5,11,0,3,19,3,1
0,12.9695191,77.7006056,4,0,5,13,1,14,20,5,12
1,12.9388557,77.7473015,3,0,5,11,0,50,2,1,11
1,13.1070167,77.5809664,14,0,2,11,0,52,7,6,12
1,13.0198055,77.7096787,14,0,5,11,0,28,19,3,1
1,13.0198893,77.7096328,14,0,2,11,0,28,19,3,1
1,13.0041907,77.5839614,6,0,5,2,1,43,20,6,12
1,12.8574558,77.5888635,7,0,5,1,1,46,23,3,1
1,13.0230345,77.5844505,14,0,7,2,1,32,7,1,11
1,12.9897125,77.5018663,8,0,5,9,1,30,7,1,11
0,12.99378563,77.58500934,10,1,5,2,1,20,17,3,11
1,13.0520864,77.6458472,4,0,5,11,0,19,20,2,1
1,13.0475005,77.628707,8,0,5,6,1,19,5,1,1
1,13.0469736,77.7519266,14,0,2,11,0,28,21,6,12
1,13.0405253,77.6416766,11,0,5,0,1,19,19,1,11
1,12.9616506,77.7167073,14,0,2,11,0,14,19,1,11
1,13.0056262,77.6382993,7,0,5,11,0,3,19,1,11
1,13.1988858,77.6956627,14,0,5,11,0,12,20,6,12
1,12.9953153,77.6667291,14,0,5,14,1,35,20,1,11
1,12.9468698,77.6988692,4,0,5,12,1,14,20,1,11
1,13.0197796,77.7095576,14,1,4,11,0,28,9,1,1
1,12.9968495,77.5847935,2,0,5,2,1,20,20,1,11
1,12.9669599,77.7484269,14,0,2,11,0,50,18,1,1
1,12.9522803,77.7002234,7,0,5,12,1,14,21,1,11
1,13.0266017,77.5872681,14,0,1,2,1,41,2,1,1
1,12.995969,77.6678125,7,0,5,14,1,3,22,6,12
1,13.0599489,77.463183,14,0,2,11,0,38,21,6,12
1,13.060012,77.4632605,14,0,2,11,0,38,21,6,12
1,13.0014389,77.5838218,14,0,9,2,1,43,1,5,11
1,12.9424775,77.7470829,8,0,5,11,0,50,21,6,12
1,12.8968387,77.5711191,14,0,1,11,0,46,1,4,12
1,13.0134371,77.6166422,14,1,1,11,0,27,3,5,11
1,13.0264842,77.5448307,14,0,9,19,1,53,20,1,1
0,12.9016722,77.6605921,8,1,5,11,0,5,0,1,1
1,12.9718578,77.5129088,14,0,2,11,0,26,20,1,1
1,13.0197731,77.7087354,14,0,4,11,0,28,2,1,1
1,13.0841133,77.5518104,2,0,5,11,0,52,5,5,11
1,12.95636169,77.73183671,14,0,5,20,1,50,2,4,12
1,13.05972511,77.57677197,14,0,1,11,0,32,3,1,1
1,12.9389341,77.7474303,3,0,5,11,0,50,2,1,1
1,12.9137134,77.6775778,14,1,1,11,0,5,20,1,1
1,12.9957617,77.7580471,14,0,4,11,0,35,8,5,11
1,12.9962836,77.6687917,14,0,6,14,1,35,19,5,11
1,13.0050412,77.6856826,11,0,5,11,0,28,21,1,1
1,13.0600554,77.465896,14,0,4,11,0,38,7,1,1
1,12.9902837,77.5043876,14,0,3,9,1,30,19,1,1
1,12.9113033,77.5670083,14,0,1,16,1,29,4,4,12
1,12.9907263,77.5015706,6,0,5,9,1,30,20,5,11
1,13.0486094,77.5137389,14,0,1,10,1,17,4,4,12
1,13.0116593,77.6159324,16,1,5,11,0,27,20,5,11
1,13.0393963,77.6417466,4,0,5,0,1,19,20,5,11
0,13.09944256,77.6981959,10,0,5,11,0,28,4,5,11
1,12.9887556,77.4994315,7,0,5,9,1,30,5,6,1
1,12.93880013,77.52290747,14,0,1,10,1,6,6,4,12
1,12.9890709,77.5072986,14,0,2,9,1,30,23,1,1
1,13.0572585,77.6484155,4,0,5,11,0,19,21,5,11
1,12.9118314,77.6257063,14,0,1,7,1,33,7,4,12
1,12.9475888,77.5239633,14,0,1,11,0,6,6,4,12
1,13.0034967,77.6632833,14,0,1,14,1,3,6,4,12
0,13.184446,77.6797199,9,0,5,11,0,9,22,5,11
1,12.9896263,77.5017355,14,0,2,9,1,30,23,5,11
0,12.9694366,77.7006513,4,0,5,13,1,14,21,6,12
1,13.0578168,77.4688209,14,0,3,11,0,38,7,4,12
1,12.9971792,77.5845996,14,0,1,2,1,20,8,4,12
1,12.999465,77.5842967,6,1,5,2,1,43,1,5,1
1,13.0497305,77.5947628,11,0,5,2,1,18,13,4,12
1,13.0442323,77.5210725,14,0,9,11,0,8,0,6,11
1,13.039231,77.6413996,14,0,9,0,1,19,9,4,12
1,13.0411591,77.5457924,6,0,5,15,1,23,18,4,12
1,13.1544591,77.7275651,2,0,5,11,0,9,2,5,1
1,12.9486698,77.7179181,14,0,2,11,0,50,4,6,11
1,12.9889819,77.5002871,14,0,2,9,1,30,4,5,1
1,12.9514817,77.5207876,14,0,2,11,0,6,19,4,12
1,12.9742933,77.75069,14,0,2,11,0,50,1,6,11
1,12.9498464,77.6993198,14,0,1,12,1,14,19,4,12
1,13.0394665,77.6413904,11,1,5,0,1,19,4,6,11
1,12.9227359,77.6700495,2,0,5,12,1,5,5,6,11
1,13.0504655,77.5529785,14,0,6,11,0,23,5,6,11
1,12.9928394,77.7112655,14,0,1,11,0,35,6,6,11
0,12.9696116,77.7009772,4,0,5,13,1,14,20,5,11
1,13.0060289,77.5932338,14,0,6,11,0,41,8,6,11
0,13.0511128,77.5930445,4,0,5,2,1,32,21,4,12
1,13.042539,77.5495742,14,0,4,15,1,23,21,4,12
1,13.0199049,77.709868,14,1,5,11,0,28,5,5,1
1,12.9692572,77.7498516,14,0,9,11,0,50,18,6,11
1,13.0491785,77.5549561,14,0,1,11,0,23,6,5,1
1,12.9621653,77.5642902,14,0,1,10,1,7,22,4,12
0,12.9694104,77.7006492,4,0,5,13,1,14,20,6,11
1,13.0137217,77.7000983,14,1,2,11,0,28,20,6,11
1,12.88344484,77.57432792,7,0,5,11,0,24,23,4,12
1,12.9126411,77.6250896,14,0,1,7,1,33,21,6,11
1,13.0529745,77.631348,14,0,1,6,1,19,4,5,1
1,12.8748071,77.6692195,14,0,1,11,0,13,6,5,1
1,12.8417072,77.6442073,14,0,5,11,0,13,21,6,11
1,13.0139185,77.5793879,13,0,5,11,0,43,7,5,1
1,12.9153517,77.6900667,2,0,5,11,0,5,5,5,1
1,13.0098453,77.6500858,14,0,1,11,0,3,0,4,11
1,12.9210898,77.529154,14,0,1,11,0,31,0,4,11
1,13.2294452,77.6903518,6,0,5,11,0,12,0,4,11
1,12.8964784,77.720464,14,0,2,11,0,50,1,4,11
1,12.9591587,77.6600696,14,0,1,17,1,25,22,6,11
1,12.9064217,77.5804683,14,1,6,16,1,22,5,5,1
1,13.0303387,77.5871798,14,0,4,2,1,18,2,0,12
1,13.0199617,77.7092517,14,1,4,11,0,28,6,5,1
1,12.98380495,77.52899131,14,0,4,9,1,30,8,5,1
1,13.0496326,77.4944754,2,0,5,11,0,39,2,0,12
1,12.9986587,77.5843121,14,0,1,2,1,43,8,5,1
1,13.2502567,77.7070167,14,0,2,11,0,12,2,0,12
0,12.9694271,77.7006105,4,0,5,13,1,14,21,1,1
1,12.971225,77.5063956,2,0,5,11,0,26,8,5,1
1,12.971225,77.5063956,2,0,5,11,0,26,8,5,1
1,12.971225,77.5063956,2,0,5,11,0,26,8,5,1
1,12.9193469,77.6429512,14,0,1,12,1,15,6,4,11
1,13.004387,77.5840704,14,0,8,2,1,43,19,5,1
1,13.0128968,77.5546325,6,0,5,21,1,36,19,5,1
1,13.0112933,77.52895,14,0,2,11,0,42,6,4,11
1,13.0494288,77.4947532,14,0,2,11,0,39,3,0,12
0,12.8973337,77.599845,4,0,5,1,1,22,20,5,1
1,12.9400972,77.7473413,14,0,1,11,0,50,7,0,12
1,13.03484,77.557342,14,0,2,11,0,53,20,4,11
0,12.9695647,77.7006957,4,0,5,13,1,14,20,4,11
1,13.0050133,77.685085,6,0,5,11,0,28,20,5,1
1,13.0200101,77.7099626,14,1,5,11,0,28,6,0,12
1,13.0370812,77.5418374,14,0,4,15,1,53,20,4,11
1,13.0345827,77.5755233,6,0,5,11,0,32,21,4,11
1,13.0239979,77.5541726,6,0,5,19,1,53,21,5,1
0,12.9695046,77.7005611,4,0,5,13,1,14,21,4,12
1,13.0422769,77.5484704,14,0,4,15,1,23,10,0,12
1,13.0411509,77.545984,6,0,5,15,1,23,8,0,12
1,13.021378,77.5842667,14,0,1,2,1,43,1,0,11
1,13.0560892,77.4749277,14,0,4,11,0,38,8,0,12
1,12.9796057,77.5105862,14,0,1,11,0,26,22,5,1
0,12.9180359,77.5467202,10,0,5,11,0,29,7,0,11
1,12.9994123,77.5843319,14,0,1,2,1,43,19,0,12
1,12.9658108,77.65806,14,0,4,11,0,25,19,0,12
1,12.9039683,77.5105667,14,0,1,11,0,31,20,0,11
1,13.0796571,77.5020024,14,0,1,11,0,8,21,0,11
1,12.9965713,77.683646,7,0,5,13,1,35,21,0,11
1,12.9911376,77.5855515,6,0,5,2,1,20,22,0,11
1,13.0003798,77.6762968,14,0,1,13,1,3,20,0,12
1,12.9130048,77.5666863,14,0,5,16,1,29,22,5,1
1,13.0416033,77.5468346,6,0,5,15,1,23,21,0,12
1,12.9985379,77.5844506,7,0,5,2,1,43,21,0,12
1,12.999518,77.6743497,14,0,2,11,0,3,1,2,11
1,13.0736844,77.4397021,14,0,4,11,0,38,20,0,12
0,13.0260297,77.5803894,4,0,5,11,0,43,21,0,12
1,13.2048991,77.634578,6,0,5,11,0,9,22,0,12
1,12.8578234,77.5891417,2,0,5,1,1,21,3,2,11
1,13.039775,77.5434356,6,0,5,15,1,23,2,2,11
1,13.1729433,77.7302567,14,0,2,11,0,9,1,6,1
1,12.9987004,77.584156,14,0,3,2,1,43,5,2,11
1,12.9351517,77.6909271,14,0,2,12,1,14,1,6,1
0,12.988794,77.4938951,10,0,5,9,1,30,6,2,11
1,12.8010411,77.7121231,4,0,5,11,0,38,7,2,11
1,12.8015592,77.7121308,4,0,5,11,0,38,7,2,11
0,12.85849674,77.70843889,10,1,5,11,0,13,12,0,1
1,12.861995,77.6598631,14,0,4,11,0,13,5,6,1
1,13.09591716,77.56173962,2,0,5,11,0,52,9,2,11
1,13.0489064,77.4968648,2,0,5,11,0,8,18,2,11
1,12.9621751,77.630028,14,0,1,11,0,16,5,6,1
1,12.99827828,77.66343478,14,0,5,14,1,3,6,6,1
1,12.9970209,77.6641897,14,0,9,14,1,3,4,6,1
1,13.0574195,77.4729628,14,0,4,11,0,38,5,6,1
0,13.0728062,77.6022497,4,1,5,11,0,18,0,2,12
0,12.8983117,77.6055099,10,1,5,11,0,37,7,5,1
0,12.8819199,77.5504489,4,0,5,11,0,46,8,5,1
1,13.0027412,77.6796932,14,0,1,13,1,28,19,2,11
0,12.9695891,77.7006312,4,0,5,13,1,14,20,5,1
1,12.87567087,77.54369931,2,0,5,11,0,46,20,2,11
0,12.9693211,77.7012017,4,0,5,13,1,14,21,2,11
1,13.0200175,77.5837123,14,0,7,2,1,43,22,2,11
1,13.0891594,77.5960975,14,0,2,3,1,52,12,1,1
1,13.057345,77.4725633,6,0,5,11,0,38,4,2,12
1,13.0600562,77.4632125,14,0,2,11,0,38,20,2,11
1,13.0574942,77.4725428,6,0,5,11,0,38,4,2,12
1,12.936533,77.7038371,16,0,5,11,0,14,20,1,1
0,13.0493257,77.645601,4,1,5,11,0,19,19,6,1
1,12.9524768,77.6997647,14,0,1,12,1,14,20,1,1
1,12.9856366,77.4863683,14,0,2,11,0,30,21,1,1
1,12.96753749,77.70197706,14,0,2,13,1,14,19,1,1
1,12.8689366,77.5363322,14,0,3,11,0,46,21,1,1
1,13.0741677,77.6516608,4,0,5,11,0,19,20,1,1
1,13.0418082,77.5474239,14,0,5,15,1,23,0,3,11
1,13.03221,77.58787,6,0,5,2,1,32,2,3,11
1,12.9625796,77.5124517,2,0,5,11,0,26,20,1,1
0,12.9696589,77.7006699,4,0,5,13,1,14,20,0,12
1,13.02339,77.5848618,14,0,3,2,1,41,2,3,11
1,12.9424948,77.7466463,14,0,2,11,0,50,10,2,12
1,13.1091483,77.60362,14,0,8,3,1,52,20,6,1
1,12.943155,77.7470803,14,0,1,11,0,50,11,2,12
1,12.9459584,77.4693985,14,1,9,11,0,31,13,2,12
1,13.0366858,77.5901,6,0,5,2,1,18,6,3,11
1,13.0384993,77.5895607,6,0,5,2,1,18,6,3,11
0,12.9694684,77.7006456,4,0,5,13,1,14,21,6,1
1,12.989998,77.5031421,8,0,5,9,1,30,8,3,11
1,13.0801789,77.5023143,14,0,1,11,0,8,21,6,1
1,13.1097617,77.6032733,14,0,2,3,1,52,20,6,1
1,13.0904756,77.60245,4,0,5,11,0,52,20,2,12
1,13.0033728,77.5836623,14,0,2,2,1,43,20,1,1
1,13.0477372,77.5008666,14,0,2,11,0,8,12,3,11
1,12.9872859,77.7368416,14,0,1,11,0,50,21,1,1
1,13.0473723,77.5006138,14,0,2,11,0,39,12,3,11
1,12.9996421,77.5838816,14,0,2,2,1,43,23,6,1
0,13.026383,77.5803894,4,0,5,11,0,32,21,5,12
1,13.0573983,77.4730383,14,0,9,11,0,38,21,6,1
1,12.945192,77.4953199,6,0,5,11,0,26,19,3,11
1,13.0436283,77.6022483,6,0,5,14,1,18,23,6,1
0,12.9093833,77.5496433,4,0,5,11,0,29,23,2,12
1,13.0493864,77.5942175,14,1,2,2,1,18,20,3,11
1,12.9966168,77.5848161,14,0,5,2,1,20,23,6,1
1,12.9961799,77.5848005,14,0,8,2,1,20,21,3,11
1,12.9997059,77.5839711,14,0,1,2,1,43,1,4,1
1,13.0472913,77.5007091,14,0,4,11,0,39,21,3,11
1,13.0459483,77.5808312,14,0,9,15,1,32,22,6,1
1,13.0422533,77.6418933,6,0,5,0,1,19,1,4,1
1,12.9146669,77.5658108,14,0,5,16,1,2,22,3,11
1,12.9959693,77.6679126,7,0,5,14,1,35,22,1,12
1,12.994761,77.6985778,7,0,5,11,0,35,1,5,1
1,13.0010805,77.5947981,3,0,5,11,0,41,23,3,11
1,13.0005223,77.6762205,14,0,1,13,1,3,1,5,1
1,13.0571847,77.5887835,13,1,5,11,0,32,2,4,1
1,13.0054924,77.685631,14,0,1,11,0,28,23,3,11
1,12.9407935,77.7470493,14,0,2,11,0,50,23,3,11
0,13.013618,77.5542469,10,0,5,21,1,36,0,1,11
1,13.1356101,77.6174033,14,0,2,3,1,52,3,5,1
1,12.9901073,77.5050328,14,0,1,9,1,30,3,1,11
0,12.9853508,77.5272773,8,0,5,9,1,30,7,1,11
1,12.8721253,77.5939731,11,0,5,1,1,21,3,3,12
1,13.067594,77.4500109,14,0,4,11,0,38,6,5,1
1,13.0451205,77.5816009,4,0,5,15,1,32,6,5,1
0,12.9899462,77.4871512,10,1,5,11,0,30,4,3,12
1,13.0219463,77.5845518,14,0,5,2,1,41,4,5,1
1,13.0161856,77.7094731,14,0,4,11,0,28,4,3,12
1,12.9982247,77.7580286,14,0,8,11,0,35,19,1,11
0,12.990028,77.4871935,10,1,5,11,0,30,5,3,12
1,13.06494,77.6466017,2,0,5,11,0,19,6,5,1
1,13.0422496,77.5488461,14,0,9,15,1,23,5,3,12
1,12.9033167,77.6261417,14,0,5,11,0,33,8,5,1
1,13.04098,77.5453533,14,0,5,15,1,23,5,3,12
1,13.0478149,77.554091,14,0,2,11,0,23,5,3,12
1,13.043665,77.6027722,14,0,7,14,1,18,6,3,12
1,12.99715,77.5839086,14,0,7,2,1,44,23,1,11
1,13.0464401,77.5020975,14,0,4,11,0,39,4,4,1
1,13.0144455,77.5441129,6,0,5,11,0,42,23,1,11
0,13.07936896,77.67621801,15,0,5,11,0,19,4,5,11
0,13.0571787,77.4734718,4,0,5,11,0,38,23,1,11
1,12.9971467,77.5839069,14,0,7,2,1,44,23,1,11
1,13.0411047,77.5455693,6,0,5,15,1,23,2,5,11
1,12.9787341,77.5153976,14,0,2,11,0,26,2,5,11
0,12.9693962,77.7007254,4,0,5,13,1,14,21,1,1
1,12.9787559,77.5154071,14,0,2,11,0,26,2,5,11
1,12.9985035,77.5843447,14,0,3,2,1,43,11,4,1
1,13.0014681,77.5253745,14,0,2,11,0,42,5,5,11
1,13.0005648,77.757477,14,0,2,11,0,35,18,3,12
1,13.0845542,77.5501542,14,0,1,11,0,53,8,5,11
1,12.9857296,77.5265996,14,0,1,9,1,30,8,5,11
1,13.003475,77.5841612,14,0,5,2,1,43,21,3,12
1,13.0001085,77.6762542,14,0,2,13,1,3,18,3,12
1,13.0593546,77.4646599,14,0,2,11,0,38,20,4,1
1,13.1980941,77.708543,2,0,5,11,0,12,11,5,11
1,13.047344,77.570777,14,0,2,15,1,32,20,4,1
1,13.0959077,77.5615672,8,0,5,11,0,52,22,3,12
1,13.0040067,77.6628842,2,0,5,14,1,3,18,5,11
0,13.0366434,77.5746848,4,0,5,11,0,32,23,4,1
0,12.8973454,77.5999179,4,0,5,1,1,22,23,4,1
1,12.9389567,77.7474633,3,0,5,11,0,50,23,3,12
1,13.0201222,77.6747796,6,0,5,11,0,3,20,5,11
1,12.8872783,77.73818,14,0,9,11,0,50,0,1,12
1,13.0606205,77.4622398,14,0,2,11,0,38,22,3,12
1,13.0246867,77.5477305,14,0,2,19,1,53,0,1,12
1,13.1043655,77.606441,8,0,5,11,0,52,4,1,12
1,13.0425069,77.5490278,14,0,4,15,1,23,0,6,11
1,13.1125086,77.6344939,14,0,2,6,1,9,4,1,12
0,13.1215483,77.6207367,8,1,5,11,0,52,4,1,12
1,13.1339567,77.6163333,14,0,8,3,1,52,22,5,11
1,13.0050763,77.6848426,14,0,5,11,0,28,23,5,11
0,12.930218,77.6085546,8,0,5,11,0,37,3,1,12
1,13.0261088,77.5854506,14,0,2,2,1,32,3,6,11
1,12.9937644,77.584964,14,0,1,2,1,20,6,1,12
1,12.9507636,77.7000162,7,0,5,12,1,14,4,6,11
1,13.2128633,77.673985,14,0,4,11,0,12,7,1,12
1,13.0097767,77.5432767,6,0,5,11,0,42,8,1,12
1,13.070329,77.5869659,6,0,5,11,0,32,6,6,11
0,13.0470033,77.5673414,4,0,5,15,1,32,20,3,12
